network_id,node_from,node_to,link_type,link_direction,link_value,link_units,taxonomy_name_from,taxonomy_rank_from,kingdom_from,taxonomy_name_to,taxonomy_rank_to,kingdom_to
mangal_1640,mangal_node_5519,mangal_node_5554,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1640,mangal_node_5519,mangal_node_0090,mutualism,directed,11,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1640,mangal_node_5519,mangal_node_0090,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1640,mangal_node_5519,mangal_node_5534,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1640,mangal_node_5519,mangal_node_5378,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Aphloia theiformis,species,Plantae
mangal_1640,mangal_node_5519,mangal_node_5563,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Craterispermum microdon,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5527,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Soulamea terminalioides,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5560,mutualism,directed,9,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1640,mangal_node_2542,mangal_node_5554,mutualism,directed,6,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1640,mangal_node_2542,mangal_node_5378,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Aphloia theiformis,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5560,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5526,mutualism,directed,6,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Mimusops sechellarum,species,Plantae
mangal_1640,mangal_node_5565,mangal_node_5526,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Fidena lingens,species,Animalia,Mimusops sechellarum,species,Plantae
mangal_1640,mangal_node_5565,mangal_node_5566,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Fidena lingens,species,Animalia,Glionnetia sericea,species,Plantae
mangal_1640,mangal_node_5551,mangal_node_5534,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Dichaetomyia fasciculifera,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1640,mangal_node_5528,mangal_node_5527,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Parasarcophaga hirtipes,NA,Animalia,Soulamea terminalioides,species,Plantae
mangal_1640,mangal_node_5528,mangal_node_5545,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Parasarcophaga hirtipes,NA,Animalia,Syzygium wrightii,species,Plantae
mangal_1640,mangal_node_5520,mangal_node_5527,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Scaptodrosophila,genus,Animalia,Soulamea terminalioides,species,Plantae
mangal_1640,mangal_node_5520,mangal_node_5545,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Scaptodrosophila,genus,Animalia,Syzygium wrightii,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5378,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Aphloia theiformis,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1640,mangal_node_5529,mangal_node_5527,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Eristalinus vicarians,species,Animalia,Soulamea terminalioides,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Dillenia ferruginea,species,Plantae
mangal_1640,mangal_node_5523,mangal_node_5545,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Phelsuma,genus,Animalia,Syzygium wrightii,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5378,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Aphloia theiformis,species,Plantae
mangal_1640,mangal_node_0090,mangal_node_5526,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Mimusops sechellarum,species,Plantae
mangal_1641,mangal_node_5519,mangal_node_5554,mutualism,directed,19,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1641,mangal_node_5519,mangal_node_5567,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_5519,mangal_node_5534,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_5519,mangal_node_5525,mutualism,directed,9,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1641,mangal_node_5519,mangal_node_5544,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1641,mangal_node_5519,mangal_node_0090,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1641,mangal_node_5519,mangal_node_5539,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Cinnamomum verum,species,Plantae
mangal_1641,mangal_node_0089,mangal_node_5554,mutualism,directed,16,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1641,mangal_node_0089,mangal_node_5567,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_0089,mangal_node_5534,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_0089,mangal_node_5525,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1641,mangal_node_0089,mangal_node_0090,mutualism,directed,8,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1641,mangal_node_0089,mangal_node_5539,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Cinnamomum verum,species,Plantae
mangal_1641,mangal_node_0089,mangal_node_0090,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1641,mangal_node_5530,mangal_node_5567,mutualism,directed,11,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_5530,mangal_node_5544,mutualism,directed,9,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1641,mangal_node_5363,mangal_node_5525,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lygistorrhina,genus,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1641,mangal_node_5363,mangal_node_5560,mutualism,directed,11,mean number of a pollinator taxon visiting a plant taxon per hour,Lygistorrhina,genus,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1641,mangal_node_5523,mangal_node_5567,mutualism,directed,9,mean number of a pollinator taxon visiting a plant taxon per hour,Phelsuma,genus,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_5523,mangal_node_5525,mutualism,directed,4,mean number of a pollinator taxon visiting a plant taxon per hour,Phelsuma,genus,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1641,mangal_node_2542,mangal_node_5554,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1641,mangal_node_2542,mangal_node_5544,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1641,mangal_node_2542,mangal_node_0090,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1641,mangal_node_2542,mangal_node_5378,mutualism,directed,4,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Aphloia theiformis,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5534,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5525,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1641,mangal_node_0090,mangal_node_5544,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Psychotria pervillei,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5564,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Campnosperma seychellarum,species,Plantae
mangal_1641,mangal_node_5542,mangal_node_5567,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Trachylepis sechellensis,species,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_5565,mangal_node_5534,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Fidena lingens,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_5540,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Cratopus aurostriatus,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1641,mangal_node_5540,mangal_node_5525,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Cratopus aurostriatus,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1641,mangal_node_5556,mangal_node_5534,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Pachycerina seychellensis,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_5528,mangal_node_5564,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Parasarcophaga hirtipes,NA,Animalia,Campnosperma seychellarum,species,Plantae
mangal_1641,mangal_node_5524,mangal_node_5567,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Polistes olivaceus,species,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1641,mangal_node_5551,mangal_node_5534,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Dichaetomyia fasciculifera,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_5456,mangal_node_5567,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Foudia madagascariensis,species,Animalia,Polyscias crassa,species,Plantae
mangal_1641,mangal_node_5537,mangal_node_5534,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Plagiostenopterina cyanosoma,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1641,mangal_node_5520,mangal_node_5544,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Scaptodrosophila,genus,Animalia,Psychotria pervillei,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5560,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5560,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1641,mangal_node_0090,mangal_node_5534,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1642,mangal_node_0089,mangal_node_5567,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Polyscias crassa,species,Plantae
mangal_1642,mangal_node_0089,mangal_node_5563,mutualism,directed,12,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Craterispermum microdon,species,Plantae
mangal_1642,mangal_node_0089,mangal_node_5525,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1642,mangal_node_0089,mangal_node_5544,mutualism,directed,13,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1642,mangal_node_0089,mangal_node_5534,mutualism,directed,6,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1642,mangal_node_5519,mangal_node_5567,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Polyscias crassa,species,Plantae
mangal_1642,mangal_node_5519,mangal_node_5563,mutualism,directed,6,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Craterispermum microdon,species,Plantae
mangal_1642,mangal_node_5519,mangal_node_5525,mutualism,directed,15,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1642,mangal_node_5519,mangal_node_0090,mutualism,directed,4,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1642,mangal_node_5519,mangal_node_0090,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1642,mangal_node_5530,mangal_node_5567,mutualism,directed,12,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Polyscias crassa,species,Plantae
mangal_1642,mangal_node_5530,mangal_node_5544,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1642,mangal_node_0090,mangal_node_5560,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1642,mangal_node_5523,mangal_node_5567,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Phelsuma,genus,Animalia,Polyscias crassa,species,Plantae
mangal_1642,mangal_node_5523,mangal_node_5560,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Phelsuma,genus,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1642,mangal_node_5568,mangal_node_5566,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Agrius convolvuli,species,Animalia,Glionnetia sericea,species,Plantae
mangal_1642,mangal_node_1757,mangal_node_5560,mutualism,directed,4,mean number of a pollinator taxon visiting a plant taxon per hour,Forcipomyia,genus,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1642,mangal_node_2542,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1642,mangal_node_5556,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Pachycerina seychellensis,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1642,mangal_node_5538,mangal_node_5567,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Physiphora azurea,species,Animalia,Polyscias crassa,species,Plantae
mangal_1642,mangal_node_0090,mangal_node_5560,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1642,mangal_node_0090,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Dillenia ferruginea,species,Plantae
mangal_1642,mangal_node_5363,mangal_node_5560,mutualism,directed,4,mean number of a pollinator taxon visiting a plant taxon per hour,Lygistorrhina,genus,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1642,mangal_node_5531,mangal_node_5567,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Hemipyrellia germana,species,Animalia,Polyscias crassa,species,Plantae
mangal_1642,mangal_node_5531,mangal_node_5378,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Hemipyrellia germana,species,Animalia,Aphloia theiformis,species,Plantae
mangal_1644,mangal_node_1757,mangal_node_5562,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Forcipomyia,genus,Animalia,Excoecaria benthamiana,species,Plantae
mangal_1644,mangal_node_0089,mangal_node_5554,mutualism,directed,16,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1644,mangal_node_0089,mangal_node_5534,mutualism,directed,14,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1644,mangal_node_0089,mangal_node_5525,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1644,mangal_node_0089,mangal_node_5544,mutualism,directed,18,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1644,mangal_node_0089,mangal_node_0090,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1644,mangal_node_5519,mangal_node_5554,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1644,mangal_node_5519,mangal_node_5534,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1644,mangal_node_5519,mangal_node_5525,mutualism,directed,16,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1644,mangal_node_5519,mangal_node_0090,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1644,mangal_node_5363,mangal_node_5562,mutualism,directed,11,mean number of a pollinator taxon visiting a plant taxon per hour,Lygistorrhina,genus,Animalia,Excoecaria benthamiana,species,Plantae
mangal_1644,mangal_node_5363,mangal_node_5527,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Lygistorrhina,genus,Animalia,Soulamea terminalioides,species,Plantae
mangal_1644,mangal_node_0090,mangal_node_5560,mutualism,directed,12,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1644,mangal_node_0090,mangal_node_5562,mutualism,directed,5,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Excoecaria benthamiana,species,Plantae
mangal_1644,mangal_node_2542,mangal_node_5554,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1644,mangal_node_2542,mangal_node_5378,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Ornidia obesa,species,Animalia,Aphloia theiformis,species,Plantae
mangal_1644,mangal_node_5529,mangal_node_0090,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Eristalinus vicarians,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1644,mangal_node_1757,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Forcipomyia,genus,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1644,mangal_node_5540,mangal_node_5554,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Cratopus aurostriatus,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1644,mangal_node_5531,mangal_node_5534,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Hemipyrellia germana,species,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1644,mangal_node_5541,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Neophyllomyza approximatonervis,species,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1644,mangal_node_0090,mangal_node_5560,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1644,mangal_node_5530,mangal_node_5545,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Syzygium wrightii,species,Plantae
mangal_1644,mangal_node_5523,mangal_node_5525,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Phelsuma,genus,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1644,mangal_node_0090,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Dillenia ferruginea,species,Plantae
mangal_1644,mangal_node_5532,mangal_node_5562,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Simosyrphus aegyptius,NA,Animalia,Excoecaria benthamiana,species,Plantae
mangal_1644,mangal_node_0090,mangal_node_5534,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Erythroxylum sechellarum,species,Plantae
mangal_1644,mangal_node_5521,mangal_node_5554,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Xylocopa caffra,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1645,mangal_node_0089,mangal_node_5525,mutualism,directed,32,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1645,mangal_node_0089,mangal_node_5544,mutualism,directed,25,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1645,mangal_node_0089,mangal_node_5567,mutualism,directed,18,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Polyscias crassa,species,Plantae
mangal_1645,mangal_node_0089,mangal_node_5569,mutualism,directed,17,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Chrysobalanus icaco,species,Plantae
mangal_1645,mangal_node_0089,mangal_node_5554,mutualism,directed,11,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1645,mangal_node_0089,mangal_node_0090,mutualism,directed,8,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1645,mangal_node_0089,mangal_node_5562,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Apis mellifera,species,Animalia,Excoecaria benthamiana,species,Plantae
mangal_1645,mangal_node_5519,mangal_node_5525,mutualism,directed,36,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1645,mangal_node_5519,mangal_node_5544,mutualism,directed,10,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1645,mangal_node_5519,mangal_node_5554,mutualism,directed,4,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1645,mangal_node_5519,mangal_node_0090,mutualism,directed,3,mean number of a pollinator taxon visiting a plant taxon per hour,Lasioglossum mahense,species,Animalia,Unknown Plantae,NA,Plantae
mangal_1645,mangal_node_5530,mangal_node_5544,mutualism,directed,8,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Psychotria pervillei,species,Plantae
mangal_1645,mangal_node_5530,mangal_node_5567,mutualism,directed,10,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Polyscias crassa,species,Plantae
mangal_1645,mangal_node_5530,mangal_node_5569,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Cinnyris dussumieri,species,Animalia,Chrysobalanus icaco,species,Plantae
mangal_1645,mangal_node_5531,mangal_node_5525,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Hemipyrellia germana,species,Animalia,Nephrosperma vanhoutteanum,NA,Plantae
mangal_1645,mangal_node_5531,mangal_node_5569,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Hemipyrellia germana,species,Animalia,Chrysobalanus icaco,species,Plantae
mangal_1645,mangal_node_5531,mangal_node_5554,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Hemipyrellia germana,species,Animalia,Dillenia ferruginea,species,Plantae
mangal_1645,mangal_node_0090,mangal_node_5560,mutualism,directed,6,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
mangal_1645,mangal_node_0090,mangal_node_5554,mutualism,directed,2,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Dillenia ferruginea,species,Plantae
mangal_1645,mangal_node_0090,mangal_node_5564,mutualism,directed,1,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Campnosperma seychellarum,species,Plantae
mangal_1645,mangal_node_0090,mangal_node_5560,mutualism,directed,7,mean number of a pollinator taxon visiting a plant taxon per hour,Unknown Animalia,NA,Animalia,Roscheria melanochaetes,species,Plantae
