network_id,node_from,node_to,link_type,link_direction,link_value,link_units,taxonomy_name_from,taxonomy_rank_from,kingdom_from,taxonomy_name_to,taxonomy_rank_to,kingdom_to
mangal_5020,mangal_node_6923,mangal_node_3281,mutualism,undirected,2,number of visits recorded per 6 minutes,Andrena villipes,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_3166,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6655,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_3166,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6925,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Hylaeus taeniolatus,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6879,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_6923,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena villipes,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6047,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena taraxaci,species,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5020,mangal_node_3166,mangal_node_3275,mutualism,undirected,3,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Galactites tomentosa,species,Plantae
mangal_5020,mangal_node_6655,mangal_node_6930,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Helichrysum stoechas,NA,Plantae
mangal_5020,mangal_node_6856,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_3189,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthophora,genus,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6856,mangal_node_6915,mutualism,undirected,2,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5020,mangal_node_3166,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus albidus,NA,Plantae
mangal_5020,mangal_node_6892,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena fabrella,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6928,mangal_node_3281,mutualism,undirected,2,number of visits recorded per 6 minutes,Sphecodes gibbus,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_3198,mangal_node_6918,mutualism,undirected,2,number of visits recorded per 6 minutes,Colletes,genus,Animalia,Dorycnium pentaphyllum,NA,Plantae
mangal_5020,mangal_node_6879,mangal_node_6915,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5020,mangal_node_6911,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombilius,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6892,mangal_node_3281,mutualism,undirected,3,number of visits recorded per 6 minutes,Andrena fabrella,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6849,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera flavipes,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5020,mangal_node_6923,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena villipes,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5020,mangal_node_3166,mangal_node_6916,mutualism,undirected,3,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6655,mangal_node_3281,mutualism,undirected,5,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6849,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera flavipes,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_5792,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombus terrestris,species,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_6879,mangal_node_3281,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6850,mangal_node_6874,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Lathyrus clymenum,NA,Plantae
mangal_5020,mangal_node_6047,mangal_node_6868,mutualism,undirected,2,number of visits recorded per 6 minutes,Andrena taraxaci,species,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5020,mangal_node_6655,mangal_node_6867,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5020,mangal_node_2866,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Nomada,genus,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5020,mangal_node_6655,mangal_node_6867,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5020,mangal_node_6883,mangal_node_6915,mutualism,undirected,1,number of visits recorded per 6 minutes,Callophrys rubi,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5020,mangal_node_6921,mangal_node_6915,mutualism,undirected,3,number of visits recorded per 6 minutes,Platynochaetus setosus,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5020,mangal_node_6850,mangal_node_6915,mutualism,undirected,2,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5020,mangal_node_6879,mangal_node_6916,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_3165,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Bibionidae,family,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_3166,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_6881,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Plagiolepis pygmaea,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6855,mangal_node_6916,mutualism,undirected,2,number of visits recorded per 6 minutes,Andrena cinerea,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6859,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Lasioglossum bimaculatum,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_5792,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Bombus terrestris,species,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_6879,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_6851,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Psilothrix viridicoerulea,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5020,mangal_node_6911,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombilius,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6892,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena fabrella,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6865,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Milichidae,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6879,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_3166,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus salvifolius,NA,Plantae
mangal_5020,mangal_node_6655,mangal_node_3281,mutualism,undirected,3,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5020,mangal_node_6888,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5021,mangal_node_6911,mangal_node_6915,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombilius,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5021,mangal_node_6047,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena taraxaci,species,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5021,mangal_node_6897,mangal_node_6867,mutualism,undirected,1,number of visits recorded per 6 minutes,Halictus pyrenaeus,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5021,mangal_node_6934,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Halictus quadricinctus,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6888,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6913,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Osmia dimidiata,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6864,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthidium septemspinosum,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6935,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Osmia tricornis,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6850,mangal_node_6869,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Lavandula stoechas,NA,Plantae
mangal_5021,mangal_node_3198,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Colletes,genus,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5021,mangal_node_6655,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6856,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6913,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Osmia dimidiata,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6850,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_3255,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena,genus,Animalia,Cistus salvifolius,NA,Plantae
mangal_5021,mangal_node_6856,mangal_node_3281,mutualism,undirected,2,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6931,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Lasioglossum parvulum,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_3255,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Andrena,genus,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6655,mangal_node_3281,mutualism,undirected,5,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6911,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombilius,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6896,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Hylaeus variegatus,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6911,mangal_node_6869,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombilius,NA,Animalia,Lavandula stoechas,NA,Plantae
mangal_5021,mangal_node_6047,mangal_node_6868,mutualism,undirected,4,number of visits recorded per 6 minutes,Andrena taraxaci,species,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5021,mangal_node_6861,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena senecionis,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5021,mangal_node_6655,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6879,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6936,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Zygaena,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_3255,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena,genus,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6856,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_3198,mangal_node_6918,mutualism,undirected,3,number of visits recorded per 6 minutes,Colletes,genus,Animalia,Dorycnium pentaphyllum,NA,Plantae
mangal_5021,mangal_node_6851,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Psilothrix viridicoerulea,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6922,mangal_node_6869,mutualism,undirected,1,number of visits recorded per 6 minutes,Conophorus virescens,NA,Animalia,Lavandula stoechas,NA,Plantae
mangal_5021,mangal_node_6859,mangal_node_3281,mutualism,undirected,3,number of visits recorded per 6 minutes,Lasioglossum bimaculatum,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6931,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Lasioglossum parvulum,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6888,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_3166,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5021,mangal_node_6913,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Osmia dimidiata,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6879,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6879,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6935,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Osmia tricornis,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6856,mangal_node_6869,mutualism,undirected,5,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Lavandula stoechas,NA,Plantae
mangal_5021,mangal_node_6922,mangal_node_6869,mutualism,undirected,1,number of visits recorded per 6 minutes,Conophorus virescens,NA,Animalia,Lavandula stoechas,NA,Plantae
mangal_5021,mangal_node_6935,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Osmia tricornis,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6879,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_3166,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6922,mangal_node_6932,mutualism,undirected,1,number of visits recorded per 6 minutes,Conophorus virescens,NA,Animalia,Psoralea bituminosa,NA,Plantae
mangal_5021,mangal_node_6850,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6851,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Psilothrix viridicoerulea,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5021,mangal_node_6879,mangal_node_3275,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6897,mangal_node_6867,mutualism,undirected,1,number of visits recorded per 6 minutes,Halictus pyrenaeus,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5021,mangal_node_5792,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombus terrestris,species,Animalia,Galactites tomentosa,species,Plantae
mangal_5021,mangal_node_6850,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6856,mangal_node_6915,mutualism,undirected,2,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5021,mangal_node_6655,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_3255,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Andrena,genus,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6879,mangal_node_6916,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5021,mangal_node_2151,mangal_node_3281,mutualism,undirected,2,number of visits recorded per 6 minutes,Sphaerophoria,genus,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6655,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6655,mangal_node_3281,mutualism,undirected,3,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6933,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena haemorrhoa,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6879,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5021,mangal_node_6850,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Anthidium sticticum,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6888,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6923,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena villipes,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6655,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5021,mangal_node_6888,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5022,mangal_node_6861,mangal_node_6868,mutualism,undirected,4,number of visits recorded per 6 minutes,Andrena senecionis,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5022,mangal_node_6891,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera nobilis,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6852,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Cryptocephalus,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5022,mangal_node_6897,mangal_node_6867,mutualism,undirected,1,number of visits recorded per 6 minutes,Halictus pyrenaeus,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5022,mangal_node_6855,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena cinerea,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5022,mangal_node_6655,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6891,mangal_node_6867,mutualism,undirected,2,number of visits recorded per 6 minutes,Oedemera nobilis,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5022,mangal_node_6655,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5022,mangal_node_5792,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombus terrestris,species,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6941,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Andrena ovatula,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5022,mangal_node_6852,mangal_node_6868,mutualism,undirected,1,number of visits recorded per 6 minutes,Cryptocephalus,NA,Animalia,Sonchus tenerrinus,NA,Plantae
mangal_5022,mangal_node_6888,mangal_node_6867,mutualism,undirected,2,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Urospermum picroides,NA,Plantae
mangal_5022,mangal_node_6655,mangal_node_6930,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera lurida,NA,Animalia,Helichrysum stoechas,NA,Plantae
mangal_5022,mangal_node_6937,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Pyronia tithonus,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_3255,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena,genus,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6856,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6879,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6856,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_5792,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Bombus terrestris,species,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_6851,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Psilothrix viridicoerulea,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_3166,mangal_node_6893,mutualism,undirected,2,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_6891,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Oedemera nobilis,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5022,mangal_node_6879,mangal_node_3281,mutualism,undirected,2,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus monspeliensis,species,Plantae
mangal_5022,mangal_node_3166,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6879,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_6888,mangal_node_3275,mutualism,undirected,2,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6939,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Hoplitis adunca,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6879,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6888,mangal_node_6930,mutualism,undirected,3,number of visits recorded per 6 minutes,Mordellistena pumila,NA,Animalia,Helichrysum stoechas,NA,Plantae
mangal_5022,mangal_node_3166,mangal_node_6914,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus albidus,NA,Plantae
mangal_5022,mangal_node_6856,mangal_node_6915,mutualism,undirected,1,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Rosmarinus officinalis,NA,Plantae
mangal_5022,mangal_node_6851,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Psilothrix viridicoerulea,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_6856,mangal_node_6914,mutualism,undirected,2,number of visits recorded per 6 minutes,Apis melifera,NA,Animalia,Cistus albidus,NA,Plantae
mangal_5022,mangal_node_6879,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_6851,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Psilothrix viridicoerulea,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_3166,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Coleoptera,order,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6891,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Oedemera nobilis,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6879,mangal_node_6916,mutualism,undirected,1,number of visits recorded per 6 minutes,Oxythyrea funesta,NA,Animalia,Cistus salvifolius,NA,Plantae
mangal_5022,mangal_node_6938,mangal_node_6893,mutualism,undirected,1,number of visits recorded per 6 minutes,Xylocopa iris,NA,Animalia,Carpobrotus affinis acinaciformis,NA,Plantae
mangal_5022,mangal_node_3255,mangal_node_3281,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena,genus,Animalia,Cistus monspeliensis,species,Plantae
mangal_5022,mangal_node_5792,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Bombus terrestris,species,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6940,mangal_node_3275,mutualism,undirected,1,number of visits recorded per 6 minutes,Andrena tenuistriata,NA,Animalia,Galactites tomentosa,species,Plantae
mangal_5022,mangal_node_6883,mangal_node_6915,mutualism,undirected,1,number of visits recorded per 6 minutes,Callophrys rubi,NA,Animalia,Rosmarinus officinalis,NA,Plantae
